data11,data12,data13
-6.83768376837684,-0.00393284462914437,-0.00955547562836384
-6.83568356835684,-0.00393284162511007,-0.00955546915245262
-6.83368336833683,-0.00393283860968091,-0.00955546265186541
-6.83168316831683,-0.00393283558281485,-0.00955545612650918
-6.82968296829683,-0.00393283254446749,-0.00955544957628891
-6.82768276827683,-0.00393282949459601,-0.00955544300111077
-6.82568256825683,-0.0039328264331572,-0.00955543640087997
-6.82368236823682,-0.00393282336010696,-0.00955542977550125
-6.82168216821682,-0.00393282027540218,-0.00955542312488008
-6.81968196819682,-0.00393281717899848,-0.00955541644891996
-6.81768176817682,-0.00393281407085153,-0.00955540974752461
-6.81568156815682,-0.00393281095091712,-0.00955540302059799
-6.81368136813681,-0.00393280781915122,-0.00955539626804301
-6.81168116811681,-0.00393280467550914,-0.00955538948976273
-6.80968096809681,-0.00393280151994529,-0.00955538268565905
-6.80768076807681,-0.00393279835241551,-0.00955537585563419
-6.80568056805681,-0.00393279517287478,-0.00955536899959032
-6.8036803680368,-0.00393279198127735,-0.00955536211742813
-6.8016801680168,-0.00393278877757777,-0.00955535520904844
-6.7996799679968,-0.00393278556173034,-0.00955534827435243
-6.7976797679768,-0.00393278233368994,-0.00955534131324009
-6.7956795679568,-0.00393277909340993,-0.00955533432561082
-6.79367936793679,-0.00393277584084419,-0.00955532731136461
-6.79167916791679,-0.00393277257594685,-0.00955532027040002
-6.78967896789679,-0.0039327692986708,-0.00955531320261591
-6.78767876787679,-0.00393276600897006,-0.00955530610791103
-6.78567856785679,-0.00393276270679749,-0.00955529898618276
-6.78367836783678,-0.00393275939210578,-0.00955529183732849
-6.78167816781678,-0.00393275606484797,-0.00955528466124561
-6.77967796779678,-0.00393275272497667,-0.00955527745783071
-6.77767776777678,-0.00393274937244454,-0.00955527022698051
-6.77567756775678,-0.00393274600720353,-0.00955526296859043
-6.77367736773677,-0.00393274262920586,-0.00955525568255638
-6.77167716771677,-0.00393273923840373,-0.00955524836877361
-6.76967696769677,-0.00393273583474861,-0.00955524102713722
-6.76767676767677,-0.00393273241819197,-0.0095552336575404
-6.76567656765677,-0.0039327289886855,-0.00955522625987852
-6.76367636763676,-0.00393272554617984,-0.00955521883404415
-6.76167616761676,-0.00393272209062637,-0.0095552113799306
-6.75967596759676,-0.00393271862197634,-0.00955520389743143
-6.75767576757676,-0.00393271514017983,-0.00955519638643866
-6.75567556755676,-0.00393271164518738,-0.00955518884684383
-6.75367536753675,-0.00393270813694908,-0.00955518127853862
-6.75167516751675,-0.00393270461541547,-0.00955517368141429
-6.74967496749675,-0.00393270108053639,-0.00955516605536222
-6.74767476747675,-0.00393269753226134,-0.00955515840027209
-6.74567456745675,-0.00393269397053978,-0.00955515071603356
-6.74367436743674,-0.00393269039532155,-0.00955514300253705
-6.74167416741674,-0.00393268680655517,-0.00955513525967075
-6.73967396739674,-0.00393268320418999,-0.00955512748732383
-6.73767376737674,-0.00393267958817453,-0.0095551196853843
-6.73567356735674,-0.00393267595845754,-0.00955511185373961
-6.73367336733673,-0.00393267231498745,-0.00955510399227849
-6.73167316731673,-0.00393266865771258,-0.00955509610088716
-6.72967296729673,-0.00393266498658055,-0.00955508817945159
-6.72767276727673,-0.00393266130153936,-0.00955508022785867
-6.72567256725673,-0.00393265760253659,-0.00955507224599407
-6.72367236723672,-0.00393265388951969,-0.00955506423374235
-6.72167216721672,-0.00393265016243584,-0.0095550561909895
-6.71967196719672,-0.00393264642123219,-0.00955504811761928
-6.71767176717672,-0.00393264266585519,-0.00955504001351536
-6.71567156715672,-0.00393263889625174,-0.00955503187856157
-6.71367136713671,-0.00393263511236884,-0.00955502371264175
-6.71167116711671,-0.00393263131415161,-0.00955501551563734
-6.70967096709671,-0.00393262750154666,-0.00955500728743106
-6.70767076707671,-0.00393262367450004,-0.00955499902790513
-6.70567056705671,-0.00393261983295674,-0.00955499073694023
-6.7036703670367,-0.00393261597686245,-0.00955498241441746
-6.7016701670167,-0.00393261210616258,-0.0095549740602172
-6.6996699669967,-0.00393260822080207,-0.00955496567421947
-6.6976697669767,-0.0039326043207257,-0.00955495725630419
-6.6956695669567,-0.00393260040587803,-0.00955494880634991
-6.69366936693669,-0.00393259647620354,-0.00955494032423565
-6.69166916691669,-0.00393259253164606,-0.009554931809839
-6.68966896689669,-0.00393258857214999,-0.00955492326303814
-6.68766876687669,-0.00393258459765884,-0.00955491468371017
-6.68566856685669,-0.00393258060811632,-0.00955490607173169
-6.68366836683668,-0.00393257660346595,-0.00955489742697982
-6.68166816681668,-0.00393257258365011,-0.00955488874932929
-6.67966796679668,-0.00393256854861263,-0.00955488003865634
-6.67766776677668,-0.00393256449829588,-0.00955487129483554
-6.67566756675668,-0.00393256043264172,-0.00955486251774108
-6.67366736673667,-0.00393255635159386,-0.0095548537072481
-6.67166716671667,-0.00393255225509272,-0.00955484486322807
-6.66966696669667,-0.00393254814308134,-0.00955483598555579
-6.66766676667667,-0.00393254401550089,-0.00955482707410322
-6.66566656665667,-0.00393253987229274,-0.00955481812874255
-6.66366636663666,-0.00393253571339859,-0.00955480914934514
-6.66166616661666,-0.0039325315387585,-0.00955480013578198
-6.65966596659666,-0.00393252734831403,-0.00955479108792386
-6.65766576657666,-0.00393252314200511,-0.00955478200564077
-6.65566556655666,-0.00393251891977253,-0.00955477288880303
-6.65366536653665,-0.00393251468155636,-0.00955476373727896
-6.65166516651665,-0.0039325104272961,-0.00955475455093768
-6.64966496649665,-0.00393250615693163,-0.0095547453296473
-6.64766476647665,-0.00393250187040245,-0.00955473607327543
-6.64566456645665,-0.00393249756764722,-0.0095547267816889
-6.64366436643664,-0.00393249324860586,-0.00955471745475498
-6.64166416641664,-0.00393248891321621,-0.00955470809233935
-6.63966396639664,-0.00393248456141722,-0.0095546986943081
-6.63766376637664,-0.00393248019314708,-0.0095546892605263
-6.63566356635664,-0.00393247580834387,-0.00955467979085844
-6.63366336633663,-0.0039324714069449,-0.00955467028516836
-6.63166316631663,-0.00393246698888867,-0.00955466074332018
-6.62966296629663,-0.00393246255411227,-0.00955465116517748
-6.62766276627663,-0.00393245810255217,-0.00955464155060161
-6.62566256625663,-0.00393245363414571,-0.00955463189945556
-6.62366236623662,-0.00393244914882968,-0.00955462221160048
-6.62166216621662,-0.00393244464654038,-0.00955461248689778
-6.61966196619662,-0.00393244012721423,-0.00955460272520837
-6.61766176617662,-0.0039324355907864,-0.00955459292639111
-6.61566156615662,-0.00393243103719298,-0.00955458309030617
-6.61366136613661,-0.00393242646636987,-0.0095545732168127
-6.61166116611661,-0.00393242187825212,-0.00955456330576876
-6.60966096609661,-0.00393241727277389,-0.00955455335703191
-6.60766076607661,-0.00393241264987077,-0.00955454337046013
-6.60566056605661,-0.00393240800947724,-0.00955453334591013
-6.6036603660366,-0.00393240335152717,-0.00955452328323824
-6.6016601660166,-0.00393239867595484,-0.00955451318230016
-6.5996599659966,-0.00393239398269352,-0.0095545030429503
-6.5976597659766,-0.00393238927167748,-0.0095544928650446
-6.5956595659566,-0.00393238454283937,-0.0095544826484364
-6.59365936593659,-0.00393237979611209,-0.00955447239297891
-6.59165916591659,-0.00393237503142896,-0.009554462098526
-6.58965896589659,-0.00393237024872257,-0.00955445176493008
-6.58765876587659,-0.00393236544792466,-0.00955444139204242
-6.58565856585659,-0.00393236062896718,-0.00955443097971469
-6.58365836583658,-0.00393235579178228,-0.00955442052779776
-6.58165816581658,-0.00393235093630136,-0.00955441003614179
-6.57965796579658,-0.00393234606245542,-0.00955439950459611
-6.57765776577658,-0.00393234117017612,-0.00955438893301067
-6.57565756575658,-0.0039323362593932,-0.00955437832123328
-6.57365736573657,-0.00393233133003797,-0.00955436766911187
-6.57165716571657,-0.00393232638204002,-0.00955435697649393
-6.56965696569657,-0.00393232141532992,-0.00955434624322665
-6.56765676567657,-0.00393231642983646,-0.00955433546915565
-6.56565656565657,-0.00393231142549041,-0.00955432465412753
-6.56365636563656,-0.00393230640221975,-0.00955431379798631
-6.56165616561656,-0.00393230135995399,-0.0095543029005774
-6.55965596559656,-0.00393229629862145,-0.00955429196174368
-6.55765576557656,-0.00393229121815084,-0.00955428098132969
-6.55565556555656,-0.00393228611846987,-0.00955426995917735
-6.55365536553655,-0.00393228099950668,-0.00955425889512891
-6.55165516551655,-0.00393227586118867,-0.00955424778902625
-6.54965496549655,-0.00393227070344317,-0.00955423664071013
-6.54765476547655,-0.00393226552619751,-0.00955422545002097
-6.54565456545655,-0.00393226032937766,-0.00955421421679795
-6.54365436543654,-0.00393225511291102,-0.00955420294088111
-6.54165416541654,-0.00393224987672376,-0.00955419162210927
-6.53965396539654,-0.00393224462074111,-0.0095541802603193
-6.53765376537654,-0.00393223934488921,-0.00955416885534942
-6.53565356535654,-0.00393223404909313,-0.00955415740703561
-6.53365336533653,-0.00393222873327832,-0.00955414591521438
-6.53165316531653,-0.00393222339736953,-0.00955413437972125
-6.52965296529653,-0.00393221804129105,-0.00955412280039122
-6.52765276527653,-0.00393221266496763,-0.00955411117705871
-6.52565256525653,-0.00393220726832306,-0.00955409950955708
-6.52365236523652,-0.00393220185128076,-0.00955408779771936
-6.52165216521652,-0.00393219641376423,-0.0095540760413775
-6.51965196519652,-0.00393219095569682,-0.00955406424036408
-6.51765176517652,-0.00393218547700135,-0.00955405239450972
-6.51565156515652,-0.00393217997760073,-0.00955404050364582
-6.51365136513651,-0.00393217445741611,-0.00955402856760087
-6.51165116511651,-0.00393216891637041,-0.00955401658620473
-6.50965096509651,-0.00393216335438538,-0.00955400455928669
-6.50765076507651,-0.00393215777138194,-0.00955399248667332
-6.50565056505651,-0.00393215216728174,-0.00955398036819337
-6.5036503650365,-0.00393214654200474,-0.00955396820367198
-6.5016501650165,-0.00393214089547207,-0.00955395599293606
-6.4996499649965,-0.00393213522760424,-0.00955394373581126
-6.4976497649765,-0.00393212953832085,-0.00955393143212191
-6.4956495649565,-0.00393212382754118,-0.00955391908169174
-6.49364936493649,-0.00393211809518482,-0.00955390668434399
-6.49164916491649,-0.00393211234117117,-0.00955389423990203
-6.48964896489649,-0.00393210656541845,-0.00955388174818782
-6.48764876487649,-0.00393210076784553,-0.00955386920902258
-6.48564856485649,-0.00393209494837028,-0.00955385662222694
-6.48364836483648,-0.0039320891069108,-0.00955384398762117
-6.48164816481648,-0.003932083243384,-0.00955383130502408
-6.47964796479648,-0.00393207735770752,-0.00955381857425484
-6.47764776477648,-0.00393207144979812,-0.00955380579513116
-6.47564756475648,-0.00393206551957248,-0.00955379296747072
-6.47364736473647,-0.00393205956694732,-0.00955378009109027
-6.47164716471647,-0.00393205359183793,-0.0095537671658052
-6.46964696469647,-0.00393204759416015,-0.00955375419143118
-6.46764676467647,-0.00393204157382943,-0.00955374116778265
-6.46564656465647,-0.00393203553076081,-0.00955372809467324
-6.46364636463646,-0.00393202946486922,-0.00955371497191691
-6.46164616461646,-0.00393202337606834,-0.00955370179932495
-6.45964596459646,-0.00393201726427307,-0.00955368857671028
-6.45764576457646,-0.00393201112939678,-0.00955367530388294
-6.45564556455646,-0.00393200497135284,-0.00955366198065404
-6.45364536453645,-0.00393199879005485,-0.00955364860683321
-6.45164516451645,-0.00393199258541504,-0.00955363518222918
-6.44964496449645,-0.00393198635734625,-0.00955362170664996
-6.44764476447645,-0.00393198010576038,-0.00955360817990311
-6.44564456445645,-0.00393197383056927,-0.00955359460179545
-6.44364436443644,-0.00393196753168476,-0.00955358097213367
-6.44164416441644,-0.00393196120901763,-0.00955356729072214
-6.43964396439644,-0.00393195486247885,-0.00955355355736593
-6.43764376437644,-0.00393194849197903,-0.00955353977186887
-6.43564356435644,-0.00393194209742831,-0.0095535259340342
-6.43364336433643,-0.00393193567873649,-0.00955351204366416
-6.43164316431643,-0.00393192923581311,-0.00955349810056045
-6.42964296429643,-0.00393192276856718,-0.00955348410452351
-6.42764276427643,-0.00393191627690743,-0.00955347005535401
-6.42564256425643,-0.00393190976074316,-0.00955345595285157
-6.42364236423642,-0.00393190321998139,-0.0095534417968142
-6.42164216421642,-0.00393189665453071,-0.00955342758704037
-6.41964196419642,-0.00393189006429866,-0.00955341332332718
-6.41764176417642,-0.00393188344919171,-0.00955339900547069
-6.41564156415642,-0.00393187680911698,-0.00955338463326609
-6.41364136413641,-0.00393187014398126,-0.00955337020650956
-6.41164116411641,-0.00393186345369011,-0.00955335572499432
-6.40964096409641,-0.00393185673814955,-0.00955334118851411
-6.40764076407641,-0.00393184999726515,-0.00955332659686093
-6.40564056405641,-0.00393184323094136,-0.00955331194982704
-6.4036403640364,-0.00393183643908328,-0.00955329724720263
-6.4016401640164,-0.00393182962159549,-0.00955328248877887
-6.3996399639964,-0.00393182277838144,-0.00955326767434501
-6.3976397639764,-0.00393181590934499,-0.00955325280368913
-6.3956395639564,-0.00393180901438973,-0.00955323787659991
-6.39363936393639,-0.00393180209341771,-0.00955322289286331
-6.39163916391639,-0.00393179514633255,-0.00955320785226673
-6.38963896389639,-0.00393178817303579,-0.00955319275459499
-6.38763876387639,-0.00393178117342926,-0.00955317759963269
-6.38563856385639,-0.00393177414741453,-0.00955316238716366
-6.38363836383638,-0.00393176709489266,-0.00955314711697105
-6.38163816381638,-0.00393176001576446,-0.0095531317888373
-6.37963796379638,-0.00393175290993032,-0.0095531164025435
-6.37763776377638,-0.00393174577729014,-0.00955310095787062
-6.37563756375638,-0.00393173861774359,-0.00955308545459818
-6.37363736373637,-0.00393173143118982,-0.00955306989250489
-6.37163716371637,-0.00393172421752779,-0.00955305427136876
-6.36963696369637,-0.0039317169766562,-0.00955303859096787
-6.36763676367637,-0.00393170970847293,-0.00955302285107835
-6.36563656365637,-0.00393170241287537,-0.00955300705147498
-6.36363636363636,-0.00393169508976198,-0.00955299119193405
-6.36163616361636,-0.00393168773902836,-0.0095529752722278
-6.35963596359636,-0.00393168036057236,-0.00955295929213074
-6.35763576357636,-0.00393167295428918,-0.00955294325141405
-6.35563556355636,-0.00393166552007533,-0.00955292714985
-6.35363536353635,-0.00393165805782617,-0.00955291098720849
-6.35163516351635,-0.00393165056743616,-0.00955289476325924
-6.34963496349635,-0.00393164304880079,-0.0095528784777713
-6.34763476347635,-0.00393163550181431,-0.00955286213051312
-6.34563456345635,-0.00393162792637017,-0.00955284572125067
-6.34363436343634,-0.00393162032236162,-0.00955282924975039
-6.34163416341634,-0.00393161268968258,-0.00955281271577814
-6.33963396339634,-0.00393160502822518,-0.00955279611909835
-6.33763376337634,-0.00393159733788204,-0.00955277945947433
-6.33563356335634,-0.00393158961854482,-0.0095527627366686
-6.33363336333633,-0.00393158187010485,-0.00955274595044288
-6.33163316331633,-0.0039315740924539,-0.00955272910055885
-6.32963296329633,-0.0039315662854823,-0.00955271218677599
-6.32763276327633,-0.00393155844908042,-0.00955269520885324
-6.32563256325633,-0.00393155058313797,-0.00955267816654913
-6.32363236323632,-0.00393154268754471,-0.00955266105962091
-6.32163216321632,-0.00393153476218941,-0.00955264388782476
-6.31963196319632,-0.00393152680696106,-0.00955262665091655
-6.31763176317632,-0.00393151882174747,-0.00955260934865027
-6.31563156315632,-0.00393151080643719,-0.00955259198078051
-6.31363136313631,-0.00393150276091716,-0.00955257454705905
-6.31163116311631,-0.00393149468507425,-0.00955255704723832
-6.30963096309631,-0.00393148657879544,-0.00955253948106897
-6.30763076307631,-0.00393147844196694,-0.00955252184830113
-6.30563056305631,-0.00393147027447409,-0.00955250414868381
-6.3036303630363,-0.00393146207620248,-0.00955248638196464
-6.3016301630163,-0.00393145384703695,-0.00955246854789116
-6.2996299629963,-0.00393144558686224,-0.00955245064620992
-6.2976297629763,-0.00393143729556165,-0.0095524326766652
-6.2956295629563,-0.00393142897301997,-0.0095524146390025
-6.29362936293629,-0.00393142061911933,-0.00955239653296407
-6.29162916291629,-0.003931412233743,-0.00955237835829257
-6.28962896289629,-0.0039314038167734,-0.00955236011473017
-6.28762876287629,-0.00393139536809188,-0.00955234180201645
-6.28562856285629,-0.0039313868875806,-0.00955232341989128
-6.28362836283628,-0.00393137837512011,-0.00955230496809317
-6.28162816281628,-0.00393136983059095,-0.00955228644635945
-6.27962796279628,-0.00393136125387368,-0.00955226785442728
-6.27762776277628,-0.00393135264484764,-0.00955224919203112
-6.27562756275628,-0.00393134400339222,-0.00955223045890647
-6.27362736273627,-0.00393133532938592,-0.00955221165478666
-6.27162716271627,-0.0039313266227079,-0.0095521927794046
-6.26962696269627,-0.00393131788323493,-0.00955217383249101
-6.26762676267627,-0.00393130911084512,-0.00955215481377738
-6.26562656265627,-0.00393130030541536,-0.00955213572299289
-6.26362636263626,-0.00393129146682256,-0.00955211655986638
-6.26162616261626,-0.0039312825949421,-0.00955209732412523
-6.25962596259626,-0.00393127368965028,-0.00955207801549581
-6.25762576257626,-0.00393126475082164,-0.00955205863370378
-6.25562556255626,-0.00393125577833127,-0.00955203917847391
-6.25362536253625,-0.00393124677205376,-0.00955201964952961
-6.25162516251625,-0.00393123773186202,-0.00955200004659299
-6.24962496249625,-0.00393122865763026,-0.00955198036938572
-6.24762476247625,-0.00393121954923002,-0.00955196061762739
-6.24562456245625,-0.00393121040653544,-0.00955194079103905
-6.24362436243624,-0.00393120122941717,-0.00955192088933762
-6.24162416241624,-0.00393119201774713,-0.00955190091224068
-6.23962396239624,-0.00393118277139606,-0.00955188085946417
-6.23762376237624,-0.00393117349023463,-0.00955186073072363
-6.23562356235624,-0.0039311641741326,-0.0095518405257327
-6.23362336233623,-0.00393115482295957,-0.00955182024420461
-6.23162316231623,-0.00393114543658511,-0.00955179988585176
-6.22962296229623,-0.00393113601487698,-0.00955177945038399
-6.22762276227623,-0.00393112655770374,-0.00955175893751173
-6.22562256225623,-0.00393111706493243,-0.00955173834694305
-6.22362236223622,-0.00393110753643079,-0.00955171767838605
-6.22162216221622,-0.00393109797206519,-0.00955169693154704
-6.21962196219622,-0.003931088371702,-0.00955167610613233
-6.21762176217622,-0.00393107873520592,-0.00955165520184413
-6.21562156215622,-0.00393106906244318,-0.0095516342183875
-6.21362136213621,-0.0039310593532777,-0.00955161315546387
-6.21162116211621,-0.00393104960757372,-0.00955159201277382
-6.20962096209621,-0.00393103982519527,-0.00955157079001808
-6.20762076207621,-0.00393103000600485,-0.00955154948689485
-6.20562056205621,-0.00393102014986568,-0.00955152810310222
-6.2036203620362,-0.00393101025663927,-0.00955150663833566
-6.2016201620162,-0.00393100032618787,-0.00955148509229169
-6.1996199619962,-0.0039309903583719,-0.00955146346466374
-6.1976197619762,-0.00393098035305245,-0.00955144175514546
-6.1956195619562,-0.00393097031008933,-0.0095514199634284
-6.19361936193619,-0.00393096022934205,-0.00955139808920383
-6.19161916191619,-0.00393095011066987,-0.00955137613216067
-6.18961896189619,-0.00393093995393107,-0.0095513540919881
-6.18761876187619,-0.0039309297589835,-0.00955133196837285
-6.18561856185619,-0.00393091952568498,-0.00955130976100108
-6.18361836183618,-0.00393090925389246,-0.00955128746955891
-6.18161816181618,-0.00393089894346205,-0.00955126509372869
-6.17961796179618,-0.00393088859424938,-0.00955124263319353
-6.17761776177618,-0.00393087820611067,-0.00955122008763552
-6.17561756175618,-0.0039308677789,-0.00955119745673418
-6.17361736173617,-0.00393085731247178,-0.00955117474016877
-6.17161716171617,-0.00393084680668007,-0.00955115193761726
-6.16961696169617,-0.00393083626137773,-0.00955112904875642
-6.16761676167617,-0.00393082567641748,-0.0095511060732613
-6.16561656165617,-0.00393081505165158,-0.00955108301080688
-6.16361636163616,-0.00393080438693157,-0.00955105986106582
-6.16161616161616,-0.00393079368210821,-0.00955103662370967
-6.15961596159616,-0.00393078293703218,-0.00955101329840939
-6.15761576157616,-0.003930772151553,-0.00955098988483366
-6.15561556155616,-0.00393076132552096,-0.00955096638265229
-6.15361536153615,-0.0039307504587843,-0.0095509427915307
-6.15161516151615,-0.00393073955119116,-0.00955091911113475
-6.14961496149615,-0.00393072860258957,-0.00955089534112945
-6.14761476147615,-0.0039307176128262,-0.00955087148117735
-6.14561456145615,-0.00393070658174819,-0.00955084753094116
-6.14361436143614,-0.00393069550920124,-0.0095508234900809
-6.14161416141614,-0.00393068439503053,-0.00955079935825575
-6.13961396139614,-0.00393067323908145,-0.00955077513512497
-6.13761376137614,-0.00393066204119827,-0.00955075082034433
-6.13561356135614,-0.00393065080122422,-0.00955072641356978
-6.13361336133613,-0.00393063951900271,-0.00955070191445535
-6.13161316131613,-0.00393062819437658,-0.00955067732265499
-6.12961296129613,-0.00393061682718743,-0.00955065263781889
-6.12761276127613,-0.00393060541727696,-0.00955062785959913
-6.12561256125613,-0.00393059396448586,-0.00955060298764395
-6.12361236123612,-0.00393058246865408,-0.00955057802160081
-6.12161216121612,-0.00393057092962229,-0.00955055296111735
-6.11961196119612,-0.00393055934722819,-0.00955052780583761
-6.11761176117612,-0.00393054772131107,-0.00955050255540571
-6.11561156115612,-0.00393053605170887,-0.00955047720946526
-6.11361136113611,-0.00393052433825829,-0.00955045176765589
-6.11161116111611,-0.00393051258079658,-0.00955042622961867
-6.10961096109611,-0.00393050077915938,-0.00955040059499143
-6.10761076107611,-0.00393048893318282,-0.00955037486341202
-6.10561056105611,-0.00393047704270133,-0.00955034903451602
-6.1036103610361,-0.00393046510754907,-0.00955032310793772
-6.1016101610161,-0.00393045312755931,-0.00955029708331001
-6.0996099609961,-0.00393044110256614,-0.00955027096026553
-6.0976097609761,-0.00393042903240109,-0.00955024473843374
-6.0956095609561,-0.00393041691689677,-0.00955021841744471
-6.09360936093609,-0.0039304047558835,-0.00955019199692509
-6.09160916091609,-0.00393039254919274,-0.00955016547650191
-6.08960896089609,-0.00393038029665374,-0.00955013885579926
-6.08760876087609,-0.00393036799809581,-0.00955011213444086
-6.08560856085609,-0.00393035565334818,-0.00955008531204914
-6.08360836083608,-0.00393034326223849,-0.00955005838824471
-6.08160816081608,-0.00393033082459465,-0.00955003136264679
-6.07960796079608,-0.00393031834024264,-0.00955000423487289
-6.07760776077608,-0.0039303058090092,-0.00954997700453972
-6.07560756075608,-0.00393029323071992,-0.00954994967126222
-6.07360736073607,-0.00393028060519966,-0.00954992223465454
-6.07160716071607,-0.00393026793227222,-0.00954989469432754
-6.06960696069607,-0.0039302552117615,-0.00954986704989288
-6.06760676067607,-0.00393024244349077,-0.0095498393009597
-6.06560656065607,-0.00393022962728158,-0.00954981144713532
-6.06360636063606,-0.0039302167629559,-0.00954978348802645
-6.06160616061606,-0.00393020385033489,-0.00954975542323765
-6.05960596059606,-0.00393019088923897,-0.00954972725237306
-6.05760576057606,-0.00393017787948761,-0.00954969897503423
-6.05560556055606,-0.00393016482089969,-0.00954967059082095
-6.05360536053605,-0.00393015171329352,-0.0095496420993329
-6.05160516051605,-0.00393013855648717,-0.00954961350016741
-6.04960496049605,-0.00393012535029758,-0.00954958479292086
-6.04760476047605,-0.00393011209454058,-0.00954955597718694
-6.04560456045605,-0.00393009878903202,-0.00954952705255884
-6.04360436043604,-0.00393008543358706,-0.00954949801862818
-6.04160416041604,-0.0039300720280199,-0.00954946887498495
-6.03960396039604,-0.00393005857214417,-0.00954943962121769
-6.03760376037604,-0.00393004506577301,-0.00954941025691295
-6.03560356035604,-0.00393003150871853,-0.0095493807816563
-6.03360336033603,-0.00393001790079187,-0.0095493511950313
-6.03160316031603,-0.00393000424180445,-0.0095493214966204
-6.02960296029603,-0.00392999053156633,-0.00954929168600459
-6.02760276027603,-0.00392997676988653,-0.00954926176276252
-6.02560256025603,-0.00392996295657447,-0.00954923172647207
-6.02360236023602,-0.00392994909143793,-0.00954920157670922
-6.02160216021602,-0.00392993517428449,-0.00954917131304896
-6.01960196019602,-0.00392992120492016,-0.00954914093506309
-6.01760176017602,-0.00392990718315144,-0.00954911044232379
-6.01560156015602,-0.00392989310878355,-0.00954907983440019
-6.01360136013601,-0.0039298789816209,-0.00954904911086066
-6.01160116011601,-0.00392986480146731,-0.00954901827127214
-6.00960096009601,-0.00392985056812593,-0.00954898731519889
-6.00760076007601,-0.0039298362813988,-0.00954895624220398
-6.00560056005601,-0.00392982194108833,-0.00954892505185037
-6.003600360036,-0.00392980754699437,-0.00954889374369616
-6.001600160016,-0.00392979309891798,-0.00954886231730112
-5.999599959996,-0.00392977859665803,-0.00954883077222184
-5.997599759976,-0.00392976404001372,-0.00954879910801302
-5.995599559956,-0.00392974942878275,-0.00954876732422878
-5.99359935993599,-0.00392973476276264,-0.00954873542042064
-5.99159915991599,-0.00392972004174949,-0.00954870339613816
-5.98959895989599,-0.00392970526553904,-0.00954867125093049
-5.98759875987599,-0.00392969043392648,-0.00954863898434393
-5.98559855985599,-0.00392967554670579,-0.00954860659592414
-5.98359835983598,-0.00392966060367104,-0.0095485740852143
-5.98159815981598,-0.0039296456046145,-0.00954854145175639
-5.97959795979598,-0.00392963054932808,-0.00954850869508998
-5.97759775977598,-0.00392961543760324,-0.00954847581475364
-5.97559755975598,-0.00392960026923059,-0.00954844281028451
-5.97359735973597,-0.00392958504399921,-0.00954840968121649
-5.97159715971597,-0.00392956976169859,-0.00954837642708323
-5.96959695969597,-0.0039295544221165,-0.00954834304741641
-5.96759675967597,-0.00392953902504051,-0.00954830954174585
-5.96559655965597,-0.00392952357025714,-0.00954827590959901
-5.96359635963596,-0.00392950805755184,-0.00954824215050223
-5.96159615961596,-0.00392949248671028,-0.00954820826398016
-5.95959595959596,-0.00392947685751623,-0.00954817424955539
-5.95759575957596,-0.00392946116975328,-0.00954814010674917
-5.95559555955596,-0.00392944542320415,-0.00954810583508036
-5.95359535953595,-0.00392942961765042,-0.00954807143406602
-5.95159515951595,-0.00392941375287348,-0.00954803690322287
-5.94959495949595,-0.00392939782865331,-0.00954800224206362
-5.94759475947595,-0.00392938184476901,-0.00954796745010017
-5.94559455945595,-0.0039293658010001,-0.0095479325268431
-5.94359435943594,-0.00392934969712412,-0.00954789747180155
-5.94159415941594,-0.00392933353291742,-0.00954786228448094
-5.93959395939594,-0.00392931730815655,-0.00954782696438596
-5.93759375937594,-0.00392930102261723,-0.00954779151102025
-5.93559355935594,-0.00392928467607374,-0.00954775592388461
-5.93359335933593,-0.00392926826830013,-0.00954772020247832
-5.93159315931593,-0.00392925179906857,-0.00954768434629829
-5.92959295929593,-0.00392923526815194,-0.00954764835484033
-5.92759275927593,-0.00392921867532067,-0.00954761222759785
-5.92559255925593,-0.00392920202034631,-0.00954757596406361
-5.92359235923592,-0.00392918530299699,-0.00954753956372576
-5.92159215921592,-0.0039291685230423,-0.00954750302607315
-5.91959195919592,-0.00392915168025002,-0.00954746635059194
-5.91759175917592,-0.00392913477438728,-0.00954742953676633
-5.91559155915592,-0.00392911780521981,-0.00954739258407846
-5.91359135913591,-0.00392910077251327,-0.00954735549200849
-5.91159115911591,-0.00392908367603165,-0.00954731826003506
-5.90959095909591,-0.00392906651553953,-0.0095472808876348
-5.90759075907591,-0.00392904929079854,-0.00954724337428208
-5.90559055905591,-0.00392903200157123,-0.00954720571944933
-5.9035903590359,-0.00392901464761835,-0.00954716792260754
-5.9015901590159,-0.00392899722870006,-0.00954712998322516
-5.8995899589959,-0.00392897974457561,-0.00954709190076918
-5.8975897589759,-0.00392896219500317,-0.00954705367470434
-5.8955895589559,-0.00392894457974012,-0.00954701530449248
-5.89358935893589,-0.00392892689854403,-0.00954697678959632
-5.89158915891589,-0.0039289091511695,-0.009546938129473
-5.88958895889589,-0.00392889133737144,-0.00954689932357967
-5.88758875887589,-0.00392887345690431,-0.00954686037137173
-5.88558855885589,-0.00392885550952097,-0.00954682127230158
-5.88358835883588,-0.00392883749497338,-0.00954678202582002
-5.88158815881588,-0.00392881941301235,-0.0095467426313749
-5.87958795879588,-0.00392880126338919,-0.00954670308841484
-5.87758775877588,-0.00392878304585204,-0.00954666339638224
-5.87558755875588,-0.00392876476015079,-0.00954662355472152
